InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month
544286,85174,S/4 CACTI CANDLES,2,2011-02-17 12:29:00,4.95,13151.0,United Kingdom,9.9,2011,2
561686,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-07-29 08:29:00,1.25,13148.0,United Kingdom,15.0,2011,7
552010,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-05-05 17:26:00,0.65,14713.0,United Kingdom,5.2,2011,5
560088,21900,"KEY FOB , SHED",24,2011-07-14 16:42:00,0.65,15114.0,United Kingdom,15.6,2011,7
556890,85099B,JUMBO BAG RED RETROSPOT,30,2011-06-15 12:48:00,2.08,17581.0,United Kingdom,62.400000000000006,2011,6
553220,23203,JUMBO BAG DOILEY PATTERNS,10,2011-05-16 09:57:00,2.08,13319.0,United Kingdom,20.8,2011,5
560503,22606,WOODEN SKITTLES GARDEN SET,1,2011-07-19 11:40:00,15.95,17682.0,United Kingdom,15.95,2011,7
545163,22384,LUNCH BAG PINK POLKADOT,10,2011-02-28 13:39:00,1.65,16607.0,United Kingdom,16.5,2011,2
550149,22381,TOY TIDY PINK POLKADOT,10,2011-04-14 14:37:00,2.1,13069.0,United Kingdom,21.0,2011,4
558709,22436,12 COLOURED PARTY BALLOONS,10,2011-07-01 13:02:00,0.65,17338.0,United Kingdom,6.5,2011,7
548796,21929,JUMBO BAG PINK VINTAGE PAISLEY,8,2011-04-04 12:42:00,2.08,15752.0,United Kingdom,16.64,2011,4
565331,85059,FRENCH ENAMEL WATER BASIN,1,2011-09-02 13:59:00,3.75,16674.0,United Kingdom,3.75,2011,9
566053,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-09-08 14:57:00,1.65,14410.0,United Kingdom,3.3,2011,9
548796,85099C,JUMBO  BAG BAROQUE BLACK WHITE,5,2011-04-04 12:42:00,2.08,15752.0,United Kingdom,10.4,2011,4
550305,22150,3 STRIPEY MICE FELTCRAFT,6,2011-04-17 10:27:00,1.95,17920.0,United Kingdom,11.7,2011,4
561902,23295,SET OF 12 MINI LOAF BAKING CASES,128,2011-07-31 15:50:00,0.83,17404.0,Sweden,106.24,2011,7
550439,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-04-18 12:17:00,7.95,18231.0,United Kingdom,15.9,2011,4
540465,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-01-07 13:30:00,2.95,17707.0,United Kingdom,17.700000000000003,2011,1
542272,22860,EASTER TIN CHICKS PINK DAISY,6,2011-01-27 09:42:00,1.65,16496.0,United Kingdom,9.9,2011,1
538808,21915,RED  HARMONICA IN BOX ,12,2010-12-14 12:11:00,1.25,14057.0,United Kingdom,15.0,2010,12
540239,10002,INFLATABLE POLITICAL GLOBE ,12,2011-01-05 14:48:00,0.85,12682.0,France,10.2,2011,1
536623,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2010-12-02 10:39:00,2.95,15601.0,United Kingdom,35.400000000000006,2010,12
560590,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,2011-07-19 15:55:00,0.39,12560.0,Germany,4.68,2011,7
543820,22522,CHILDS GARDEN FORK BLUE ,1,2011-02-13 16:05:00,0.85,16084.0,United Kingdom,0.85,2011,2
544282,82600,NO SINGING METAL SIGN,12,2011-02-17 12:24:00,2.1,17865.0,United Kingdom,25.200000000000003,2011,2
558639,22357,KINGS CHOICE BISCUIT TIN,8,2011-07-01 08:55:00,4.25,13492.0,Switzerland,34.0,2011,7
560410,23075,PARLOUR CERAMIC WALL HOOK,4,2011-07-18 14:28:00,4.15,17213.0,United Kingdom,16.6,2011,7
558999,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-07-05 12:15:00,5.45,15806.0,United Kingdom,16.35,2011,7
556731,23203,JUMBO BAG DOILEY PATTERNS,2,2011-06-14 11:41:00,2.08,18283.0,United Kingdom,4.16,2011,6
558049,10133,COLOURING PENCILS BROWN TUBE,1,2011-06-24 14:16:00,0.42,15850.0,United Kingdom,0.42,2011,6
566219,21175,GIN + TONIC DIET METAL SIGN,12,2011-09-09 15:51:00,2.55,17426.0,United Kingdom,30.6,2011,9
562429,22728,ALARM CLOCK BAKELIKE PINK,6,2011-08-04 17:23:00,3.75,13767.0,United Kingdom,22.5,2011,8
542789,21243,PINK  POLKADOT PLATE ,96,2011-02-01 10:38:00,1.45,17511.0,United Kingdom,139.2,2011,2
553556,22970,LONDON BUS COFFEE MUG,6,2011-05-17 16:48:00,2.55,17530.0,United Kingdom,15.3,2011,5
554937,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-05-27 13:32:00,7.95,15402.0,United Kingdom,15.9,2011,5
550622,22605,WOODEN CROQUET GARDEN SET,1,2011-04-19 13:49:00,14.95,13735.0,United Kingdom,14.95,2011,4
564089,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-08-23 09:53:00,2.08,15971.0,United Kingdom,20.8,2011,8
548405,20978,36 PENCILS TUBE SKULLS,16,2011-03-31 09:48:00,1.25,17088.0,United Kingdom,20.0,2011,3
563771,23232,WRAP VINTAGE LEAF DESIGN,25,2011-08-19 11:17:00,0.42,17841.0,United Kingdom,10.5,2011,8
550189,22350,ILLUSTRATED CAT BOWL ,2,2011-04-14 19:15:00,2.55,13230.0,United Kingdom,5.1,2011,4
555249,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-06-01 14:57:00,2.95,17472.0,United Kingdom,8.850000000000001,2011,6
564719,82600,NO SINGING METAL SIGN,1,2011-08-28 11:55:00,2.1,15325.0,United Kingdom,2.1,2011,8
537802,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2010-12-08 13:11:00,3.75,13455.0,United Kingdom,15.0,2010,12
549713,22663,JUMBO BAG DOLLY GIRL DESIGN,2,2011-04-11 14:11:00,2.08,17611.0,United Kingdom,4.16,2011,4
557129,21539,RED RETROSPOT BUTTER DISH,2,2011-06-16 19:59:00,4.95,17841.0,United Kingdom,9.9,2011,6
538645,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,12,2010-12-13 14:52:00,4.95,13269.0,United Kingdom,59.400000000000006,2010,12
552308,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-05-08 15:21:00,2.95,17410.0,United Kingdom,17.700000000000003,2011,5
561631,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-07-28 14:27:00,2.95,14911.0,EIRE,17.700000000000003,2011,7
552042,22321,BIRD DECORATION RED RETROSPOT,12,2011-05-06 09:00:00,0.85,13952.0,United Kingdom,10.2,2011,5
540353,21928,JUMBO BAG SCANDINAVIAN PAISLEY,2,2011-01-06 14:53:00,1.95,13764.0,United Kingdom,3.9,2011,1
546212,22728,ALARM CLOCK BAKELIKE PINK,30,2011-03-10 11:33:00,3.75,14156.0,EIRE,112.5,2011,3
562712,23295,SET OF 12 MINI LOAF BAKING CASES,12,2011-08-08 15:00:00,0.83,13016.0,United Kingdom,9.96,2011,8
555650,22561,WOODEN SCHOOL COLOURING SET,12,2011-06-06 13:48:00,1.65,14156.0,EIRE,19.8,2011,6
545835,22861,EASTER TIN CHICKS IN GARDEN,1,2011-03-07 13:17:00,1.65,17654.0,United Kingdom,1.65,2011,3
565795,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-09-07 09:57:00,6.25,17481.0,United Kingdom,12.5,2011,9
561038,23322,LARGE WHITE HEART OF WICKER,1,2011-07-24 11:58:00,2.95,17114.0,United Kingdom,2.95,2011,7
544392,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-02-18 11:54:00,0.85,14680.0,United Kingdom,8.5,2011,2
547667,22971,QUEENS GUARD COFFEE MUG,6,2011-03-24 13:25:00,2.55,16700.0,United Kingdom,15.3,2011,3
557279,16014,SMALL CHINESE STYLE SCISSOR,12,2011-06-19 12:10:00,0.42,18077.0,United Kingdom,5.04,2011,6
544203,22272,FELTCRAFT DOLL MARIA,6,2011-02-17 10:30:00,2.95,12362.0,Belgium,17.700000000000003,2011,2
545655,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1,2011-03-04 13:58:00,2.95,14670.0,United Kingdom,2.95,2011,3
543107,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-02-03 12:27:00,2.95,13800.0,United Kingdom,17.700000000000003,2011,2
554545,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-05-25 09:35:00,0.95,13102.0,United Kingdom,11.4,2011,5
558628,23290,SPACEBOY CHILDRENS BOWL,8,2011-06-30 17:59:00,1.25,12626.0,Germany,10.0,2011,6
538077,20658,RED RETROSPOT LUGGAGE TAG,6,2010-12-09 14:19:00,1.25,14667.0,United Kingdom,7.5,2010,12
546498,48138,DOORMAT UNION FLAG,1,2011-03-14 11:44:00,7.95,15493.0,United Kingdom,7.95,2011,3
537405,15044B,BLUE PAPER PARASOL ,1,2010-12-06 14:51:00,2.95,17841.0,United Kingdom,2.95,2010,12
538067,22119,PEACE WOODEN BLOCK LETTERS,2,2010-12-09 13:59:00,6.95,15288.0,United Kingdom,13.9,2010,12
545691,22296,HEART IVORY TRELLIS LARGE,6,2011-03-06 12:52:00,1.65,14161.0,United Kingdom,9.9,2011,3
565784,90011B,BLACK CRYSTAL DROP EARRINGS,6,2011-09-06 16:02:00,2.95,15089.0,United Kingdom,17.700000000000003,2011,9
553537,23079,TOADSTOOL BEDSIDE LIGHT ,2,2011-05-17 15:25:00,8.95,14032.0,United Kingdom,17.9,2011,5
559557,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-07-11 10:33:00,1.65,17444.0,Canada,19.8,2011,7
550377,22777,GLASS CLOCHE LARGE,4,2011-04-18 11:45:00,8.5,13082.0,United Kingdom,34.0,2011,4
546950,22630,DOLLY GIRL LUNCH BOX,2,2011-03-18 11:24:00,1.95,16511.0,United Kingdom,3.9,2011,3
543306,22271,FELTCRAFT DOLL ROSIE,1,2011-02-07 11:56:00,2.95,16686.0,United Kingdom,2.95,2011,2
556734,22740,POLKADOT PEN,48,2011-06-14 12:00:00,0.85,13476.0,United Kingdom,40.8,2011,6
545152,21755,LOVE BUILDING BLOCK WORD,3,2011-02-28 12:47:00,5.95,15227.0,United Kingdom,17.85,2011,2
563565,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2011-08-17 14:22:00,0.85,17338.0,United Kingdom,10.2,2011,8
561195,22093,MOTORING TISSUE BOX,2,2011-07-25 13:57:00,0.39,14796.0,United Kingdom,0.78,2011,7
546135,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-03-09 15:47:00,2.95,12388.0,Australia,17.700000000000003,2011,3
549939,22715,CARD WEDDING DAY,12,2011-04-13 11:46:00,0.42,16309.0,United Kingdom,5.04,2011,4
546561,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-03-15 10:34:00,5.45,18260.0,United Kingdom,16.35,2011,3
540691,21272,SALLE DE BAIN HOOK,12,2011-01-11 08:50:00,1.48,17450.0,United Kingdom,17.759999999999998,2011,1
553060,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-05-13 10:44:00,2.95,15826.0,United Kingdom,35.400000000000006,2011,5
557326,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-06-20 09:50:00,3.75,14194.0,United Kingdom,15.0,2011,6
546391,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-03-11 14:06:00,2.1,17800.0,United Kingdom,12.6,2011,3
539036,70007,HI TEC ALPINE HAND WARMER,30,2010-12-15 14:35:00,0.42,14913.0,United Kingdom,12.6,2010,12
562031,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-08-01 17:37:00,8.5,16984.0,United Kingdom,8.5,2011,8
550755,22082,RIBBON REEL STRIPES DESIGN ,10,2011-04-20 12:01:00,1.65,17548.0,United Kingdom,16.5,2011,4
555158,20977,36 PENCILS TUBE WOODLAND,16,2011-06-01 08:38:00,1.25,14842.0,United Kingdom,20.0,2011,6
564197,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-23 17:13:00,1.65,13425.0,United Kingdom,16.5,2011,8
562085,22991,GIRAFFE WOODEN RULER,12,2011-08-02 12:27:00,1.95,15228.0,United Kingdom,23.4,2011,8
555648,21154,RED RETROSPOT OVEN GLOVE ,2,2011-06-06 13:46:00,1.25,14623.0,United Kingdom,2.5,2011,6
563178,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2011-08-12 14:12:00,0.42,16011.0,United Kingdom,10.08,2011,8
542431,48138,DOORMAT UNION FLAG,4,2011-01-28 10:28:00,7.95,12853.0,United Kingdom,31.8,2011,1
564558,20977,36 PENCILS TUBE WOODLAND,16,2011-08-26 08:59:00,1.25,12704.0,Finland,20.0,2011,8
540697,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2011-01-11 09:20:00,1.25,16670.0,United Kingdom,15.0,2011,1
545555,22677,FRENCH BLUE METAL DOOR SIGN 2,2,2011-03-03 15:17:00,1.25,17757.0,United Kingdom,2.5,2011,3
562217,22076,6 RIBBONS EMPIRE  ,12,2011-08-03 14:06:00,1.65,17659.0,United Kingdom,19.8,2011,8
544444,22998,TRAVEL CARD WALLET KEEP CALM,10,2011-02-20 10:51:00,0.42,13246.0,United Kingdom,4.2,2011,2
547520,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-03-23 14:55:00,1.65,12564.0,France,19.8,2011,3
557498,22090,PAPER BUNTING RETROSPOT,40,2011-06-20 15:22:00,2.55,12971.0,United Kingdom,102.0,2011,6
558717,POST,POSTAGE,1,2011-07-01 13:22:00,18.0,12710.0,Germany,18.0,2011,7
544467,85169D,PINK LOVE BIRD CANDLE,1,2011-02-20 15:51:00,1.25,14502.0,United Kingdom,1.25,2011,2
557016,23322,LARGE WHITE HEART OF WICKER,2,2011-06-16 12:29:00,2.95,16942.0,United Kingdom,5.9,2011,6
557221,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2011-06-17 13:01:00,1.25,16869.0,United Kingdom,1.25,2011,6
565317,85099B,JUMBO BAG RED RETROSPOT,30,2011-09-02 13:00:00,2.08,12921.0,United Kingdom,62.400000000000006,2011,9
558295,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-06-28 10:38:00,1.25,14481.0,United Kingdom,15.0,2011,6
566281,21992,VINTAGE PAISLEY STATIONERY SET,3,2011-09-11 14:15:00,1.25,12748.0,United Kingdom,3.75,2011,9
552880,22714,CARD BIRTHDAY COWBOY,12,2011-05-12 09:59:00,0.42,18245.0,United Kingdom,5.04,2011,5
560539,82578,KITCHEN METAL SIGN,25,2011-07-19 12:19:00,0.55,16745.0,United Kingdom,13.750000000000002,2011,7
550972,22203,MILK PAN RED RETROSPOT,1,2011-04-21 17:05:00,3.75,14031.0,United Kingdom,3.75,2011,4
538714,22161,HEART DECORATION RUSTIC HANGING ,12,2010-12-14 11:01:00,0.65,14524.0,United Kingdom,7.800000000000001,2010,12
539395,22962,JAM JAR WITH PINK LID,24,2010-12-17 11:52:00,0.85,12471.0,Germany,20.4,2010,12
547380,20727,LUNCH BAG  BLACK SKULL.,2,2011-03-22 15:20:00,1.65,16809.0,United Kingdom,3.3,2011,3
536530,21071,VINTAGE BILLBOARD DRINK ME MUG,24,2010-12-01 13:21:00,1.25,17905.0,United Kingdom,30.0,2010,12
540471,22432,WATERING CAN PINK BUNNY,6,2011-01-07 14:21:00,1.95,15601.0,United Kingdom,11.7,2011,1
564137,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-08-23 11:30:00,3.95,15722.0,United Kingdom,23.700000000000003,2011,8
541430,22138,BAKING SET 9 PIECE RETROSPOT ,24,2011-01-18 09:50:00,4.25,12356.0,Portugal,102.0,2011,1
564565,23226,FILIGREE HEART DAISY WHITE,24,2011-08-26 10:50:00,1.25,14911.0,EIRE,30.0,2011,8
538652,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2,2010-12-13 15:12:00,3.75,17890.0,United Kingdom,7.5,2010,12
544945,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-02-25 10:53:00,2.95,17735.0,United Kingdom,17.700000000000003,2011,2
565312,21930,JUMBO STORAGE BAG SKULLS,4,2011-09-02 12:37:00,2.08,14527.0,United Kingdom,8.32,2011,9
562031,20717,STRAWBERRY SHOPPER BAG,6,2011-08-01 17:37:00,1.25,16984.0,United Kingdom,7.5,2011,8
551417,22674,FRENCH TOILET SIGN BLUE METAL,12,2011-04-28 13:41:00,1.25,15632.0,United Kingdom,15.0,2011,4
550958,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-04-21 16:37:00,9.95,15281.0,United Kingdom,19.9,2011,4
539039,22736,RIBBON REEL MAKING SNOWMEN ,10,2010-12-15 15:00:00,1.65,13124.0,United Kingdom,16.5,2010,12
552315,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-05-08 16:10:00,1.65,12700.0,France,16.5,2011,5
546774,85189,HANGING BUTTERFLY  EGG,2,2011-03-16 15:45:00,0.85,14505.0,United Kingdom,1.7,2011,3
565456,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-09-04 16:12:00,2.95,16629.0,United Kingdom,2.95,2011,9
550835,22728,ALARM CLOCK BAKELIKE PINK,3,2011-04-21 10:52:00,3.75,15034.0,United Kingdom,11.25,2011,4
554053,22355,CHARLOTTE BAG SUKI DESIGN,30,2011-05-20 15:08:00,0.85,14282.0,United Kingdom,25.5,2011,5
564168,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-08-23 13:51:00,2.1,16794.0,United Kingdom,2.1,2011,8
562890,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-10 12:11:00,4.95,14191.0,United Kingdom,19.8,2011,8
557846,21448,12 DAISY PEGS IN WOOD BOX,4,2011-06-23 10:44:00,1.65,17365.0,United Kingdom,6.6,2011,6
555591,22686,FRENCH BLUE METAL DOOR SIGN No,12,2011-06-06 09:59:00,1.25,15073.0,United Kingdom,15.0,2011,6
562960,22312,OFFICE MUG WARMER POLKADOT,6,2011-08-11 10:22:00,2.95,14911.0,EIRE,17.700000000000003,2011,8
558752,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-07-03 11:40:00,1.69,16931.0,United Kingdom,13.52,2011,7
544661,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-02-22 13:59:00,9.95,15303.0,United Kingdom,19.9,2011,2
556341,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-06-10 11:36:00,7.95,16614.0,United Kingdom,15.9,2011,6
551471,21499,BLUE POLKADOT WRAP,25,2011-04-28 16:40:00,0.42,16370.0,United Kingdom,10.5,2011,4
544467,21654,RIDGED GLASS FINGER BOWL,1,2011-02-20 15:51:00,1.45,14502.0,United Kingdom,1.45,2011,2
544299,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-02-17 12:55:00,1.65,13178.0,United Kingdom,16.5,2011,2
563739,23004,TRAVEL CARD WALLET PANTRY,24,2011-08-18 20:05:00,0.42,17750.0,United Kingdom,10.08,2011,8
555284,72741,GRAND CHOCOLATECANDLE,36,2011-06-02 09:37:00,1.25,14298.0,United Kingdom,45.0,2011,6
549916,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-04-13 09:39:00,2.08,13717.0,United Kingdom,24.96,2011,4
556781,22526,WHEELBARROW FOR CHILDREN ,1,2011-06-14 12:47:00,12.75,13384.0,United Kingdom,12.75,2011,6
562573,16169E,WRAP 50'S  CHRISTMAS,25,2011-08-07 12:40:00,0.42,13248.0,United Kingdom,10.5,2011,8
548259,21908,CHOCOLATE THIS WAY METAL SIGN,4,2011-03-30 11:12:00,2.1,14099.0,United Kingdom,8.4,2011,3
556288,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-06-10 09:23:00,0.42,13426.0,United Kingdom,5.04,2011,6
544651,84992,72 SWEETHEART FAIRY CAKE CASES,120,2011-02-22 12:51:00,0.42,13694.0,United Kingdom,50.4,2011,2
554819,90125B,AQUA BERTIE GLASS BEAD BAG CHARM,1,2011-05-26 14:09:00,2.1,17550.0,United Kingdom,2.1,2011,5
547221,22654,DELUXE SEWING KIT ,3,2011-03-21 15:06:00,5.95,13262.0,United Kingdom,17.85,2011,3
548978,21078,SET/20 STRAWBERRY PAPER NAPKINS ,6,2011-04-05 12:08:00,0.85,15727.0,United Kingdom,5.1,2011,4
546846,22409,MONEY BOX BISCUITS DESIGN,2,2011-03-17 12:47:00,1.25,13533.0,United Kingdom,2.5,2011,3
542303,62094B,TURQ ICE CREAM BUM BAG ,6,2011-01-27 11:05:00,2.55,12539.0,Spain,15.3,2011,1
548404,48194,DOORMAT HEARTS,2,2011-03-31 09:38:00,7.95,16398.0,United Kingdom,15.9,2011,3
543033,21199,PINK  HEART CONFETTI IN TUBE,2,2011-02-02 15:48:00,1.65,17841.0,United Kingdom,3.3,2011,2
538378,22107,PIZZA PLATE IN BOX,6,2010-12-12 11:26:00,3.75,14577.0,United Kingdom,22.5,2010,12
549813,22502,PICNIC BASKET WICKER SMALL,1,2011-04-12 12:16:00,5.95,17972.0,United Kingdom,5.95,2011,4
540509,20763,DAISY SKETCHBOOK ,1,2011-01-09 11:27:00,3.75,14800.0,United Kingdom,3.75,2011,1
561885,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,2011-07-31 13:13:00,3.75,15532.0,United Kingdom,3.75,2011,7
536531,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2010-12-01 13:23:00,2.55,15485.0,United Kingdom,102.0,2010,12
563370,47566,PARTY BUNTING,4,2011-08-16 09:34:00,4.95,16153.0,United Kingdom,19.8,2011,8
542503,22175,PINK OWL SOFT TOY,6,2011-01-28 11:58:00,2.95,16327.0,United Kingdom,17.700000000000003,2011,1
549014,22356,CHARLOTTE BAG PINK POLKADOT,7,2011-04-05 15:00:00,0.85,17841.0,United Kingdom,5.95,2011,4
565765,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,2011-09-06 14:19:00,0.83,12526.0,Germany,9.96,2011,9
564305,22963,JAM JAR WITH GREEN LID,12,2011-08-24 12:20:00,0.85,14875.0,United Kingdom,10.2,2011,8
544650,22606,WOODEN SKITTLES GARDEN SET,1,2011-02-22 12:40:00,15.95,16349.0,United Kingdom,15.95,2011,2
556510,22027,TEA PARTY BIRTHDAY CARD,12,2011-06-13 10:36:00,0.42,14911.0,EIRE,5.04,2011,6
539469,22897,OVEN MITT APPLES DESIGN,2,2010-12-19 13:59:00,1.45,17841.0,United Kingdom,2.9,2010,12
553672,22430,ENAMEL WATERING CAN CREAM,4,2011-05-18 12:44:00,4.95,15811.0,United Kingdom,19.8,2011,5
552353,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-05-09 12:14:00,1.65,17612.0,United Kingdom,16.5,2011,5
549953,22383,LUNCH BAG SUKI DESIGN ,10,2011-04-13 13:15:00,1.65,12766.0,Portugal,16.5,2011,4
540351,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,2011-01-06 14:26:00,1.65,12735.0,France,19.8,2011,1
563189,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-08-12 15:22:00,1.25,12682.0,France,15.0,2011,8
545663,21874,GIN AND TONIC MUG,12,2011-03-04 14:52:00,1.25,13491.0,United Kingdom,15.0,2011,3
544678,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2011-02-22 16:15:00,4.95,13077.0,United Kingdom,9.9,2011,2
545085,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-02-28 11:19:00,12.75,15039.0,United Kingdom,12.75,2011,2
549451,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-08 14:14:00,12.75,16556.0,United Kingdom,25.5,2011,4
545021,21775,DECORATIVE FLORE BATHROOM BOTTLE,12,2011-02-25 14:11:00,1.25,17663.0,United Kingdom,15.0,2011,2
541965,21249,WOODLAND  HEIGHT CHART STICKERS ,12,2011-01-24 13:27:00,2.95,12625.0,Germany,35.400000000000006,2011,1
554348,22917,HERB MARKER ROSEMARY,12,2011-05-24 08:49:00,0.65,13523.0,United Kingdom,7.800000000000001,2011,5
559807,22993,SET OF 4 PANTRY JELLY MOULDS,3,2011-07-12 14:48:00,1.25,17841.0,United Kingdom,3.75,2011,7
552198,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-05-06 14:47:00,0.95,15552.0,United Kingdom,0.95,2011,5
545696,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2011-03-06 14:21:00,0.85,15696.0,United Kingdom,0.85,2011,3
553226,23148,MINITURE ANTIQUE ROSE HOOK IVORY,12,2011-05-16 10:43:00,0.85,16912.0,United Kingdom,10.2,2011,5
545695,21174,POTTERING IN THE SHED METAL SIGN,12,2011-03-06 14:15:00,2.08,17050.0,United Kingdom,24.96,2011,3
553134,23202,JUMBO BAG VINTAGE LEAF,10,2011-05-13 12:50:00,1.95,15382.0,United Kingdom,19.5,2011,5
547383,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-03-22 15:42:00,1.95,12613.0,Germany,19.5,2011,3
561329,23093,SMALL PARISIENNE HEART PHOTO FRAME ,4,2011-07-26 13:57:00,2.49,15044.0,United Kingdom,9.96,2011,7
542420,21873,IF YOU CAN'T STAND THE HEAT MUG,2,2011-01-27 18:05:00,1.25,17180.0,United Kingdom,2.5,2011,1
550616,21174,POTTERING IN THE SHED METAL SIGN,12,2011-04-19 12:59:00,2.08,15140.0,United Kingdom,24.96,2011,4
543024,21238,RED RETROSPOT CUP,2,2011-02-02 14:39:00,0.72,13777.0,United Kingdom,1.44,2011,2
541518,21499,BLUE POLKADOT WRAP,25,2011-01-19 09:05:00,0.42,12451.0,Switzerland,10.5,2011,1
546003,22425,ENAMEL COLANDER CREAM,3,2011-03-08 15:07:00,4.95,16712.0,United Kingdom,14.85,2011,3
557750,21679,SKULLS  STICKERS,12,2011-06-22 12:50:00,0.85,16841.0,United Kingdom,10.2,2011,6
547358,85150,LADIES & GENTLEMEN METAL SIGN,2,2011-03-22 12:25:00,2.55,15998.0,United Kingdom,5.1,2011,3
558705,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-07-01 12:52:00,2.95,12748.0,United Kingdom,2.95,2011,7
551471,22521,CHILDS GARDEN TROWEL PINK,1,2011-04-28 16:40:00,0.85,16370.0,United Kingdom,0.85,2011,4
545304,22692,DOORMAT WELCOME TO OUR HOME,2,2011-03-01 12:51:00,7.95,16212.0,United Kingdom,15.9,2011,3
563755,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-08-19 10:58:00,5.45,17612.0,United Kingdom,16.35,2011,8
565588,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-09-05 13:50:00,2.95,16918.0,United Kingdom,17.700000000000003,2011,9
563552,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2011-08-17 13:06:00,8.95,17656.0,United Kingdom,53.7,2011,8
546861,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,2011-03-17 15:03:00,0.85,14911.0,EIRE,10.2,2011,3
543125,85163B,BLACK BAROQUE WALL CLOCK ,1,2011-02-03 14:41:00,12.75,17214.0,United Kingdom,12.75,2011,2
538371,21818,GLITTER CHRISTMAS HEART ,8,2010-12-12 11:07:00,0.85,15570.0,United Kingdom,6.8,2010,12
539246,20780,BLACK EAR MUFF HEADPHONES,2,2010-12-16 13:33:00,5.49,14606.0,United Kingdom,10.98,2010,12
544935,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2011-02-25 09:09:00,3.95,13870.0,United Kingdom,15.8,2011,2
544062,35637A,IVORY STRING CURTAIN WITH POLE ,2,2011-02-15 13:19:00,5.95,15311.0,United Kingdom,11.9,2011,2
